season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name,year_date,decade,is_team,medal_points,host_city,is_team_event,medal_count_country,medal_count_sport,avg_medal_event,medal_encoded
0,1956,Silver,USA,158,Nancy RAMEY,1956 Melbourne / Stockholm,64,2,79,1956-01-01,1950,False,2.0,35,False,2975,1760,2.021276595744681,2
0,1956,Bronze,USA,158,Mary SEARS,1956 Melbourne / Stockholm,64,2,79,1956-01-01,1950,False,1.0,35,False,2975,1760,2.021276595744681,0
0,1956,Gold,GBR,55,Judith GRINHAM,1956 Melbourne / Stockholm,64,2,77,1956-01-01,1950,False,3.0,35,False,954,1760,1.9863013698630136,1
0,1956,Silver,USA,158,Carin CONE,1956 Melbourne / Stockholm,64,2,77,1956-01-01,1950,False,2.0,35,False,2975,1760,1.9863013698630136,2
0,1956,Bronze,GBR,55,Margaret EDWARDS,1956 Melbourne / Stockholm,64,2,77,1956-01-01,1950,False,1.0,35,False,954,1760,1.9863013698630136,0
0,1956,Gold,AUS,7,"Lorraine CRAPP, Dawn FRASER, Faith LEECH, Sandra MORGAN",1956 Melbourne / Stockholm,64,2,202,1956-01-01,1950,True,3.0,35,False,573,1760,2.0,1
0,1956,Silver,USA,158,"Joan ALDERSON, Shelley MANN, Nancy SIMONS, Sylvia RUUSKA",1956 Melbourne / Stockholm,64,2,202,1956-01-01,1950,True,2.0,35,False,2975,1760,2.0,2
0,1956,Bronze,RSA,134,"Moira ABERNETHY, Natalie Ann MYBURGH, Susan ROBERTS, Jeanette MYBURG",1956 Melbourne / Stockholm,64,2,202,1956-01-01,1950,True,1.0,35,False,92,1760,2.0,0
0,1956,Gold,HUN,63,"Mihály MAYER, Ervin ZÁDOR, Laszlo JENEI, György KÁRPÁTI, Dezso GYARMATI, Kalman MARKOVICS, István HEVESI, István SZIVÓS, Ottó BOROS, Antal BOLVÁRI, Tivadar KANIZSA",1956 Melbourne / Stockholm,73,0,710,1956-01-01,1950,True,3.0,35,False,520,103,1.9902912621359223,1
0,1956,Silver,YUG,164,"Zdravko KOVACIC, Hrvoje KACIC, Lovro RADONJIC, Zdravko JEZIC, Ivo CIPCI, Vladimir IVKOVIC, Marjan ZUZEJ, Tomislav FRANJKOVIC",1956 Melbourne / Stockholm,73,0,710,1956-01-01,1950,True,2.0,35,False,87,103,1.9902912621359223,2
0,1956,Bronze,URS,151,"Boris MARKAROV, Vyacheslav KURENNOY, Pyotr MSHVENIERADZE, Valentin PROKOPOV, Mikhail RYZHAK, Nodar GVAKHARIYA, Viktor AGEYEV, Pyotr BREUS, Yuri SHLYAPIN, Boris GOYKHMAN",1956 Melbourne / Stockholm,73,0,710,1956-01-01,1950,True,1.0,35,False,1204,103,1.9902912621359223,0
0,1956,Gold,USA,158,Charles VINCI,1956 Melbourne / Stockholm,74,0,48,1956-01-01,1950,False,3.0,35,False,2975,667,2.0,1
0,1956,Silver,URS,151,Vladimir STOGOV,1956 Melbourne / Stockholm,74,0,48,1956-01-01,1950,False,2.0,35,False,1204,667,2.0,2
0,1956,Bronze,IRI,69,Mahmoud NAMDJOU,1956 Melbourne / Stockholm,74,0,48,1956-01-01,1950,False,1.0,35,False,81,667,2.0,0
0,1956,Gold,USA,158,Isaac BERGER,1956 Melbourne / Stockholm,74,0,259,1956-01-01,1950,False,3.0,35,False,2975,667,2.0,1
0,1956,Silver,URS,151,Yevgeni MINAEV,1956 Melbourne / Stockholm,74,0,259,1956-01-01,1950,False,2.0,35,False,1204,667,2.0,2
0,1956,Bronze,POL,114,Marian ZIELINSKI,1956 Melbourne / Stockholm,74,0,259,1956-01-01,1950,False,1.0,35,False,317,667,2.0,0
0,1956,Gold,URS,151,Igor RYBAK,1956 Melbourne / Stockholm,74,0,295,1956-01-01,1950,False,3.0,35,False,1204,667,2.0350877192982457,1
0,1956,Silver,URS,151,Ravil KHABUTDINOV,1956 Melbourne / Stockholm,74,0,295,1956-01-01,1950,False,2.0,35,False,1204,667,2.0350877192982457,2
0,1956,Bronze,KOR,82,Chang-Hee KIM,1956 Melbourne / Stockholm,74,0,295,1956-01-01,1950,False,1.0,35,False,379,667,2.0350877192982457,0
0,1956,Gold,URS,151,Fedor BOGDANOVSKY,1956 Melbourne / Stockholm,74,0,346,1956-01-01,1950,False,3.0,35,False,1204,667,2.0,1
0,1956,Silver,USA,158,Peter GEORGE,1956 Melbourne / Stockholm,74,0,346,1956-01-01,1950,False,2.0,35,False,2975,667,2.0,2
0,1956,Bronze,ITA,73,Ermanno PIGNATTI,1956 Melbourne / Stockholm,74,0,346,1956-01-01,1950,False,1.0,35,False,759,667,2.0,0
0,1956,Gold,USA,158,Tommy KONO,1956 Melbourne / Stockholm,74,0,383,1956-01-01,1950,False,3.0,35,False,2975,667,2.0,1
0,1956,Silver,URS,151,Vasili STEPANOV,1956 Melbourne / Stockholm,74,0,383,1956-01-01,1950,False,2.0,35,False,1204,667,2.0,2
0,1956,Bronze,USA,158,James GEORGE,1956 Melbourne / Stockholm,74,0,383,1956-01-01,1950,False,1.0,35,False,2975,667,2.0,0
0,1956,Gold,URS,151,Arkady Nikitich VOROBIEV,1956 Melbourne / Stockholm,74,0,406,1956-01-01,1950,False,3.0,35,False,1204,667,2.0,1
0,1956,Silver,USA,158,David SHEPPARD,1956 Melbourne / Stockholm,74,0,406,1956-01-01,1950,False,2.0,35,False,2975,667,2.0,2
0,1956,Bronze,FRA,49,Jean DEBUF,1956 Melbourne / Stockholm,74,0,406,1956-01-01,1950,False,1.0,35,False,928,667,2.0,0
0,1956,Gold,USA,158,Paul ANDERSON,1956 Melbourne / Stockholm,74,0,24,1956-01-01,1950,False,3.0,35,False,2975,667,2.0,1
0,1956,Silver,ARG,4,Humberto SELVETTI,1956 Melbourne / Stockholm,74,0,24,1956-01-01,1950,False,2.0,35,False,77,667,2.0,2
0,1956,Bronze,ITA,73,Alberto PIGAIANI,1956 Melbourne / Stockholm,74,0,24,1956-01-01,1950,False,1.0,35,False,759,667,2.0,0
0,1956,Gold,URS,151,Mirian TSALKALAMANIDZE,1956 Melbourne / Stockholm,75,0,43,1956-01-01,1950,False,3.0,35,False,1204,731,2.0,1
0,1956,Silver,IRI,69,Mohammad Ali KHOJASTEHPOUR,1956 Melbourne / Stockholm,75,0,43,1956-01-01,1950,False,2.0,35,False,81,731,2.0,2
0,1956,Bronze,TUR,150,Hüseyin AKBAS,1956 Melbourne / Stockholm,75,0,43,1956-01-01,1950,False,1.0,35,False,98,731,2.0,0
0,1956,Gold,TUR,150,Mustafa DAGISTANLI,1956 Melbourne / Stockholm,75,0,243,1956-01-01,1950,False,3.0,35,False,98,731,2.0,1
0,1956,Silver,IRI,69,Mohammad Mehdi YAGHOUBI,1956 Melbourne / Stockholm,75,0,243,1956-01-01,1950,False,2.0,35,False,81,731,2.0,2
0,1956,Bronze,URS,151,Mikhail SHAKHOV,1956 Melbourne / Stockholm,75,0,243,1956-01-01,1950,False,1.0,35,False,1204,731,2.0,0
0,1956,Gold,JPN,77,Shozo SASAHARA,1956 Melbourne / Stockholm,75,0,272,1956-01-01,1950,False,3.0,35,False,560,731,2.0,1
0,1956,Silver,BEL,14,Joseph MEWIS,1956 Melbourne / Stockholm,75,0,272,1956-01-01,1950,False,2.0,35,False,169,731,2.0,2
0,1956,Bronze,FIN,48,Erkki Eino Antero PENTTILÄ,1956 Melbourne / Stockholm,75,0,272,1956-01-01,1950,False,1.0,35,False,478,731,2.0,0
0,1956,Gold,IRI,69,Emamali HABIBI-GOUDARZI,1956 Melbourne / Stockholm,75,0,318,1956-01-01,1950,False,3.0,35,False,81,731,2.0,1
0,1956,Silver,JPN,77,Shigeru KASAHARA,1956 Melbourne / Stockholm,75,0,318,1956-01-01,1950,False,2.0,35,False,560,731,2.0,2
0,1956,Bronze,URS,151,Alimbeg BESTAEV,1956 Melbourne / Stockholm,75,0,318,1956-01-01,1950,False,1.0,35,False,1204,731,2.0,0
0,1956,Gold,JPN,77,Mitsuo IKEDA,1956 Melbourne / Stockholm,75,0,345,1956-01-01,1950,False,3.0,35,False,560,731,2.0,1
0,1956,Silver,TUR,150,Ibrahim ZENGIN,1956 Melbourne / Stockholm,75,0,345,1956-01-01,1950,False,2.0,35,False,98,731,2.0,2
0,1956,Bronze,URS,151,Vakhtang BALAVADZE,1956 Melbourne / Stockholm,75,0,345,1956-01-01,1950,False,1.0,35,False,1204,731,2.0,0
0,1956,Gold,BUL,20,Nikola Nikolov STANTCHEV,1956 Melbourne / Stockholm,75,0,373,1956-01-01,1950,False,3.0,35,False,231,731,2.0,1
0,1956,Silver,USA,158,Daniel Allen HODGE,1956 Melbourne / Stockholm,75,0,373,1956-01-01,1950,False,2.0,35,False,2975,731,2.0,2
0,1956,Bronze,URS,151,Georgi SKHIRTLADZE,1956 Melbourne / Stockholm,75,0,373,1956-01-01,1950,False,1.0,35,False,1204,731,2.0,0
0,1956,Gold,IRI,69,Gholam Reza TAKHTI,1956 Melbourne / Stockholm,75,0,395,1956-01-01,1950,False,3.0,35,False,81,731,2.0,1
0,1956,Silver,URS,151,Boris KULAEV,1956 Melbourne / Stockholm,75,0,395,1956-01-01,1950,False,2.0,35,False,1204,731,2.0,2
0,1956,Bronze,USA,158,Peter Steele BLAIR,1956 Melbourne / Stockholm,75,0,395,1956-01-01,1950,False,1.0,35,False,2975,731,2.0,0
0,1956,Gold,TUR,150,Hamit KAPLAN,1956 Melbourne / Stockholm,75,0,22,1956-01-01,1950,False,3.0,35,False,98,731,2.0,1
0,1956,Silver,BUL,20,Hussein Alitiev MEKMEDOV,1956 Melbourne / Stockholm,75,0,22,1956-01-01,1950,False,2.0,35,False,231,731,2.0,2
0,1956,Bronze,FIN,48,Taisto KANGASNIEMI,1956 Melbourne / Stockholm,75,0,22,1956-01-01,1950,False,1.0,35,False,478,731,2.0,0
0,1956,Gold,URS,151,Nikolai SOLOVIEV,1956 Melbourne / Stockholm,76,0,43,1956-01-01,1950,False,3.0,35,False,1204,625,2.0,1
0,1956,Silver,ITA,73,Ignazio FABRA,1956 Melbourne / Stockholm,76,0,43,1956-01-01,1950,False,2.0,35,False,759,625,2.0,2
0,1956,Bronze,TUR,150,Dursan Ali EGRIBAS,1956 Melbourne / Stockholm,76,0,43,1956-01-01,1950,False,1.0,35,False,98,625,2.0,0
0,1956,Gold,URS,151,Konstantin Grigorevitch VYROPAYEV,1956 Melbourne / Stockholm,76,0,243,1956-01-01,1950,False,3.0,35,False,1204,625,2.0,1
0,1956,Silver,SWE,139,Edvin VESTERBY,1956 Melbourne / Stockholm,76,0,243,1956-01-01,1950,False,2.0,35,False,681,625,2.0,2
0,1956,Bronze,ROU,121,Francisc HORVATH,1956 Melbourne / Stockholm,76,0,243,1956-01-01,1950,False,1.0,35,False,314,625,2.0,0
0,1956,Gold,FIN,48,Rauno Leonard MÄKINEN,1956 Melbourne / Stockholm,76,0,269,1956-01-01,1950,False,3.0,35,False,478,625,2.0,1
0,1956,Silver,HUN,63,Imre POLYÁK,1956 Melbourne / Stockholm,76,0,269,1956-01-01,1950,False,2.0,35,False,520,625,2.0,2
0,1956,Bronze,URS,151,Roman DZENELADZE,1956 Melbourne / Stockholm,76,0,269,1956-01-01,1950,False,1.0,35,False,1204,625,2.0,0
0,1956,Gold,FIN,48,Kyösti Eemil LEHTONEN,1956 Melbourne / Stockholm,76,0,308,1956-01-01,1950,False,3.0,35,False,478,625,2.0,1
0,1956,Silver,TUR,150,Riza DOGAN,1956 Melbourne / Stockholm,76,0,308,1956-01-01,1950,False,2.0,35,False,98,625,2.0,2
0,1956,Bronze,HUN,63,Gyula TÓTH,1956 Melbourne / Stockholm,76,0,308,1956-01-01,1950,False,1.0,35,False,520,625,2.0,0
0,1956,Gold,TUR,150,Mithat BAYRAK,1956 Melbourne / Stockholm,76,0,345,1956-01-01,1950,False,3.0,35,False,98,625,2.0,1
0,1956,Silver,URS,151,Vladimir MANEEV,1956 Melbourne / Stockholm,76,0,345,1956-01-01,1950,False,2.0,35,False,1204,625,2.0,2
0,1956,Bronze,SWE,139,Per BERLIN,1956 Melbourne / Stockholm,76,0,345,1956-01-01,1950,False,1.0,35,False,681,625,2.0,0
0,1956,Gold,URS,151,Givi KARTOZIYA,1956 Melbourne / Stockholm,76,0,373,1956-01-01,1950,False,3.0,35,False,1204,625,2.0,1
0,1956,Silver,BUL,20,Dimitar DOBREV,1956 Melbourne / Stockholm,76,0,373,1956-01-01,1950,False,2.0,35,False,231,625,2.0,2
0,1956,Bronze,SWE,139,Rune JANSSON,1956 Melbourne / Stockholm,76,0,373,1956-01-01,1950,False,1.0,35,False,681,625,2.0,0
0,1956,Gold,URS,151,Valentin NIKOLAEV,1956 Melbourne / Stockholm,76,0,395,1956-01-01,1950,False,3.0,35,False,1204,625,2.0,1
0,1956,Silver,BUL,20,Petko Atanasov SIRAKOV,1956 Melbourne / Stockholm,76,0,395,1956-01-01,1950,False,2.0,35,False,231,625,2.0,2
0,1956,Bronze,SWE,139,Karl-Erik NILSSON,1956 Melbourne / Stockholm,76,0,395,1956-01-01,1950,False,1.0,35,False,681,625,2.0,0
0,1956,Gold,URS,151,Anatoly PARFENOV,1956 Melbourne / Stockholm,76,0,23,1956-01-01,1950,False,3.0,35,False,1204,625,2.0,1
0,1956,Silver,EUA,155,Wilfried DIETRICH,1956 Melbourne / Stockholm,76,0,23,1956-01-01,1950,False,2.0,35,False,137,625,2.0,2
0,1956,Bronze,ITA,73,Adelmo BULGARELLI,1956 Melbourne / Stockholm,76,0,23,1956-01-01,1950,False,1.0,35,False,759,625,2.0,0
0,1960,Gold,EUA,155,Armin HARY,1960 Rome,4,0,76,1960-01-01,1960,False,3.0,30,False,137,3087,1.9935064935064934,1
0,1960,Silver,USA,158,Dave SIME,1960 Rome,4,0,76,1960-01-01,1960,False,2.0,30,False,2975,3087,1.9935064935064934,2
0,1960,Bronze,GBR,55,Peter RADFORD,1960 Rome,4,0,76,1960-01-01,1960,False,1.0,30,False,954,3087,1.9935064935064934,0
0,1960,Gold,ITA,73,Livio BERRUTI,1960 Rome,4,0,128,1960-01-01,1960,False,3.0,30,False,759,3087,2.0,1
0,1960,Silver,USA,158,Lester Nelson CARNEY,1960 Rome,4,0,128,1960-01-01,1960,False,2.0,30,False,2975,3087,2.0,2
0,1960,Bronze,FRA,49,Abdoulaye SEYE,1960 Rome,4,0,128,1960-01-01,1960,False,1.0,30,False,928,3087,2.0,0
0,1960,Gold,USA,158,Otis DAVIS,1960 Rome,4,0,180,1960-01-01,1960,False,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,EUA,155,Carl KAUFMANN,1960 Rome,4,0,180,1960-01-01,1960,False,2.0,30,False,137,3087,2.0,2
0,1960,Bronze,RSA,134,Malcolm SPENCE,1960 Rome,4,0,180,1960-01-01,1960,False,1.0,30,False,92,3087,2.0,0
0,1960,Gold,NZL,104,Peter SNELL,1960 Rome,4,0,399,1960-01-01,1960,False,3.0,30,False,143,3087,2.0,1
0,1960,Silver,BEL,14,Roger MOENS,1960 Rome,4,0,399,1960-01-01,1960,False,2.0,30,False,169,3087,2.0,2
0,1960,Bronze,BWI,19,George KERR,1960 Rome,4,0,399,1960-01-01,1960,False,1.0,30,False,2,3087,2.0,0
0,1960,Gold,AUS,7,Herb ELLIOTT,1960 Rome,4,0,116,1960-01-01,1960,False,3.0,30,False,573,3087,2.01056338028169,1
0,1960,Silver,FRA,49,Michel JAZY,1960 Rome,4,0,116,1960-01-01,1960,False,2.0,30,False,928,3087,2.01056338028169,2
0,1960,Bronze,HUN,63,István RÓZSAVÖLGYI,1960 Rome,4,0,116,1960-01-01,1960,False,1.0,30,False,520,3087,2.01056338028169,0
0,1960,Gold,NZL,104,Murray HALBERG,1960 Rome,4,0,218,1960-01-01,1960,False,3.0,30,False,143,3087,2.0,1
0,1960,Silver,EUA,155,Hans GRODOTZKI,1960 Rome,4,0,218,1960-01-01,1960,False,2.0,30,False,137,3087,2.0,2
0,1960,Bronze,POL,114,Kazimierz ZIMNY,1960 Rome,4,0,218,1960-01-01,1960,False,1.0,30,False,317,3087,2.0,0
0,1960,Gold,URS,151,Pyotr BOLOTNIKOV,1960 Rome,4,0,70,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,EUA,155,Hans GRODOTZKI,1960 Rome,4,0,70,1960-01-01,1960,False,2.0,30,False,137,3087,2.0,2
0,1960,Bronze,AUS,7,David POWER,1960 Rome,4,0,70,1960-01-01,1960,False,1.0,30,False,573,3087,2.0,0
0,1960,Gold,ETH,45,Abebe BIKILA,1960 Rome,4,0,622,1960-01-01,1960,False,3.0,30,False,58,3087,2.0,1
0,1960,Silver,MAR,99,Abdesiem RHADI BEN ABDESSELEM,1960 Rome,4,0,622,1960-01-01,1960,False,2.0,30,False,25,3087,2.0,2
0,1960,Bronze,NZL,104,Barry MAGEE,1960 Rome,4,0,622,1960-01-01,1960,False,1.0,30,False,143,3087,2.0,0
0,1960,Gold,USA,158,Lee CALHOUN,1960 Rome,4,0,104,1960-01-01,1960,False,3.0,30,False,2975,3087,2.011627906976744,1
0,1960,Silver,USA,158,Willie MAY,1960 Rome,4,0,104,1960-01-01,1960,False,2.0,30,False,2975,3087,2.011627906976744,2
0,1960,Bronze,USA,158,Hayes JONES,1960 Rome,4,0,104,1960-01-01,1960,False,1.0,30,False,2975,3087,2.011627906976744,0
0,1960,Gold,USA,158,Glenn DAVIS,1960 Rome,4,0,183,1960-01-01,1960,False,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,USA,158,Clifton Emmett CUSHMAN,1960 Rome,4,0,183,1960-01-01,1960,False,2.0,30,False,2975,3087,2.0,2
0,1960,Bronze,USA,158,Richard HOWARD,1960 Rome,4,0,183,1960-01-01,1960,False,1.0,30,False,2975,3087,2.0,0
0,1960,Gold,POL,114,Zdzislaw KRZYSZKOWIAK,1960 Rome,4,0,160,1960-01-01,1960,False,3.0,30,False,317,3087,2.0,1
0,1960,Silver,URS,151,Nikolay SOKOLOV,1960 Rome,4,0,160,1960-01-01,1960,False,2.0,30,False,1204,3087,2.0,2
0,1960,Bronze,URS,151,Semyon RZISHCHIN,1960 Rome,4,0,160,1960-01-01,1960,False,1.0,30,False,1204,3087,2.0,0
0,1960,Gold,EUA,155,"Bernd CULLMANN, Martin LAUER, Armin HARY, Walter MAHLENDORF",1960 Rome,4,0,204,1960-01-01,1960,True,3.0,30,False,137,3087,2.007142857142857,1
0,1960,Silver,URS,151,"Gusman KOSANOV, Edvin OZOLIN, Yuri KONOVALOV, Leonid BARTENYEV",1960 Rome,4,0,204,1960-01-01,1960,True,2.0,30,False,1204,3087,2.007142857142857,2
0,1960,Bronze,GBR,55,"Dave SEGAL, Nick WHITEHEAD, Peter RADFORD, David JONES",1960 Rome,4,0,204,1960-01-01,1960,True,1.0,30,False,954,3087,2.007142857142857,0
0,1960,Gold,USA,158,"Otis DAVIS, Glenn DAVIS, Jack YERMAN, Earl YOUNG",1960 Rome,4,0,207,1960-01-01,1960,True,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,EUA,155,"Johannes KAISER, Manfred KINDER, Carl KAUFMANN, Hans-Joachim RESKE",1960 Rome,4,0,207,1960-01-01,1960,True,2.0,30,False,137,3087,2.0,2
0,1960,Bronze,BWI,19,"George KERR, Malcolm A.E. SPENCE, Keith GARDNER, James WEDDERBURN",1960 Rome,4,0,207,1960-01-01,1960,True,1.0,30,False,2,3087,2.0,0
0,1960,Gold,URS,151,Vladimir GOLUBNICHY,1960 Rome,4,0,141,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,AUS,7,Noel FREEMAN,1960 Rome,4,0,141,1960-01-01,1960,False,2.0,30,False,573,3087,2.0,2
0,1960,Bronze,GBR,55,Stanley Frank VICKERS,1960 Rome,4,0,141,1960-01-01,1960,False,1.0,30,False,954,3087,2.0,0
0,1960,Gold,GBR,55,Donald James THOMPSON,1960 Rome,4,0,227,1960-01-01,1960,False,3.0,30,False,954,3087,2.0,1
0,1960,Silver,SWE,139,John LJUNGGREN,1960 Rome,4,0,227,1960-01-01,1960,False,2.0,30,False,681,3087,2.0,2
0,1960,Bronze,ITA,73,Abdon PAMICH,1960 Rome,4,0,227,1960-01-01,1960,False,1.0,30,False,759,3087,2.0,0
0,1960,Gold,USA,158,Ralph BOSTON,1960 Rome,4,0,619,1960-01-01,1960,False,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,USA,158,Irvin ROBERSON,1960 Rome,4,0,619,1960-01-01,1960,False,2.0,30,False,2975,3087,2.0,2
0,1960,Bronze,URS,151,Igor TER-OVANESYAN,1960 Rome,4,0,619,1960-01-01,1960,False,1.0,30,False,1204,3087,2.0,0
0,1960,Gold,POL,114,Jozef SCHMIDT,1960 Rome,4,0,699,1960-01-01,1960,False,3.0,30,False,317,3087,2.0,1
0,1960,Silver,URS,151,Vladimir GORYAYEV,1960 Rome,4,0,699,1960-01-01,1960,False,2.0,30,False,1204,3087,2.0,2
0,1960,Bronze,URS,151,Vitold KREYER,1960 Rome,4,0,699,1960-01-01,1960,False,1.0,30,False,1204,3087,2.0,0
0,1960,Gold,URS,151,Robert SHAVLAKADZE,1960 Rome,4,0,595,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,URS,151,Valeri BRUMEL,1960 Rome,4,0,595,1960-01-01,1960,False,2.0,30,False,1204,3087,2.0,2
0,1960,Bronze,USA,158,John THOMAS,1960 Rome,4,0,595,1960-01-01,1960,False,1.0,30,False,2975,3087,2.0,0
0,1960,Gold,USA,158,Don BRAGG,1960 Rome,4,0,649,1960-01-01,1960,False,3.0,30,False,2975,3087,1.9642857142857142,1
0,1960,Silver,USA,158,Ronald MORRIS,1960 Rome,4,0,649,1960-01-01,1960,False,2.0,30,False,2975,3087,1.9642857142857142,2
0,1960,Bronze,FIN,48,Eeles LANDSTRÖM,1960 Rome,4,0,649,1960-01-01,1960,False,1.0,30,False,478,3087,1.9642857142857142,0
0,1960,Gold,USA,158,William NIEDER,1960 Rome,4,0,664,1960-01-01,1960,False,3.0,30,False,2975,3087,2.006993006993007,1
0,1960,Silver,USA,158,Parry O'BRIEN,1960 Rome,4,0,664,1960-01-01,1960,False,2.0,30,False,2975,3087,2.006993006993007,2
0,1960,Bronze,USA,158,Dallas LONG,1960 Rome,4,0,664,1960-01-01,1960,False,1.0,30,False,2975,3087,2.006993006993007,0
0,1960,Gold,USA,158,Al OERTER,1960 Rome,4,0,550,1960-01-01,1960,False,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,USA,158,Rink BABKA,1960 Rome,4,0,550,1960-01-01,1960,False,2.0,30,False,2975,3087,2.0,2
0,1960,Bronze,USA,158,Richard COCHRAN,1960 Rome,4,0,550,1960-01-01,1960,False,1.0,30,False,2975,3087,2.0,0
0,1960,Gold,URS,151,Vasili RUDENKOV,1960 Rome,4,0,590,1960-01-01,1960,False,3.0,30,False,1204,3087,2.01,1
0,1960,Silver,HUN,63,Gyula ZSIVÓTZKY,1960 Rome,4,0,590,1960-01-01,1960,False,2.0,30,False,520,3087,2.01,2
0,1960,Bronze,POL,114,Tadeusz RUT,1960 Rome,4,0,590,1960-01-01,1960,False,1.0,30,False,317,3087,2.01,0
0,1960,Gold,URS,151,Viktor TSYBULENKO,1960 Rome,4,0,613,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,EUA,155,Walter KRÜGER,1960 Rome,4,0,613,1960-01-01,1960,False,2.0,30,False,137,3087,2.0,2
0,1960,Bronze,HUN,63,Gergely KULCSÁR,1960 Rome,4,0,613,1960-01-01,1960,False,1.0,30,False,520,3087,2.0,0
0,1960,Gold,USA,158,Rafer JOHNSON,1960 Rome,4,0,549,1960-01-01,1960,False,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,TPE,120,Chuan-Kwang YANG,1960 Rome,4,0,549,1960-01-01,1960,False,2.0,30,False,2,3087,2.0,2
0,1960,Bronze,URS,151,Vasily KUZNETSOV,1960 Rome,4,0,549,1960-01-01,1960,False,1.0,30,False,1204,3087,2.0,0
0,1960,Gold,USA,158,Wilma RUDOLPH,1960 Rome,4,2,76,1960-01-01,1960,False,3.0,30,False,2975,3087,1.9935064935064934,1
0,1960,Silver,GBR,55,Dorothy HYMAN,1960 Rome,4,2,76,1960-01-01,1960,False,2.0,30,False,954,3087,1.9935064935064934,2
0,1960,Bronze,ITA,73,Giuseppina LEONE,1960 Rome,4,2,76,1960-01-01,1960,False,1.0,30,False,759,3087,1.9935064935064934,0
0,1960,Gold,USA,158,Wilma RUDOLPH,1960 Rome,4,2,128,1960-01-01,1960,False,3.0,30,False,2975,3087,2.0,1
0,1960,Silver,EUA,155,Jutta HEINE,1960 Rome,4,2,128,1960-01-01,1960,False,2.0,30,False,137,3087,2.0,2
0,1960,Bronze,GBR,55,Dorothy HYMAN,1960 Rome,4,2,128,1960-01-01,1960,False,1.0,30,False,954,3087,2.0,0
0,1960,Gold,URS,151,Lyudmila SHEVTSOVA,1960 Rome,4,2,399,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,AUS,7,Brenda JONES,1960 Rome,4,2,399,1960-01-01,1960,False,2.0,30,False,573,3087,2.0,2
0,1960,Bronze,EUA,155,Ursula DONATH,1960 Rome,4,2,399,1960-01-01,1960,False,1.0,30,False,137,3087,2.0,0
0,1960,Gold,URS,151,Irina PRESS,1960 Rome,4,2,401,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,GBR,55,Carole QUINTON,1960 Rome,4,2,401,1960-01-01,1960,False,2.0,30,False,954,3087,2.0,2
0,1960,Bronze,EUA,155,Gisela KÖHLER,1960 Rome,4,2,401,1960-01-01,1960,False,1.0,30,False,137,3087,2.0,0
0,1960,Gold,USA,158,"Martha HUDSON, Barbara JONES, Wilma RUDOLPH, Lucinda WILLIAMS",1960 Rome,4,2,204,1960-01-01,1960,True,3.0,30,False,2975,3087,2.007142857142857,1
0,1960,Silver,EUA,155,"Anni BIECHL, Brunhilde HENDRIX, Jutta HEINE, Martha LANGBEIN",1960 Rome,4,2,204,1960-01-01,1960,True,2.0,30,False,137,3087,2.007142857142857,2
0,1960,Bronze,POL,114,"Halina RICHTER, Celina JESIONOWSKA, Teresa WIECZOREK, Barbara LERCZAK-JANISZEWSKA",1960 Rome,4,2,204,1960-01-01,1960,True,1.0,30,False,317,3087,2.007142857142857,0
0,1960,Gold,URS,151,Vera KOLASHNIKOVA-KREPKINA,1960 Rome,4,2,619,1960-01-01,1960,False,3.0,30,False,1204,3087,2.0,1
0,1960,Silver,POL,114,Elzbieta KRZESINSKA,1960 Rome,4,2,619,1960-01-01,1960,False,2.0,30,False,317,3087,2.0,2
0,1960,Bronze,EUA,155,Hildrun CLAUS,1960 Rome,4,2,619,1960-01-01,1960,False,1.0,30,False,137,3087,2.0,0
0,1960,Gold,ROU,121,Iolanda BALAS,1960 Rome,4,2,595,1960-01-01,1960,False,3.0,30,False,314,3087,2.0,1
0,1960,Silver,GBR,55,Dorothy SHIRLEY,1960 Rome,4,2,595,1960-01-01,1960,False,2.0,30,False,954,3087,2.0,2
0,1960,Silver,POL,114,Jaroslawa JÓZWIAKOWSKA,1960 Rome,4,2,595,1960-01-01,1960,False,2.0,30,False,317,3087,2.0,2
0,1960,Gold,URS,151,Tamara PRESS,1960 Rome,4,2,664,1960-01-01,1960,False,3.0,30,False,1204,3087,2.006993006993007,1
0,1960,Silver,EUA,155,Johanna LÜTTGE,1960 Rome,4,2,664,1960-01-01,1960,False,2.0,30,False,137,3087,2.006993006993007,2
0,1960,Bronze,USA,158,Earlene BROWN,1960 Rome,4,2,664,1960-01-01,1960,False,1.0,30,False,2975,3087,2.006993006993007,0
